nSim	inference	data	correct_inference	combination	param	median	q97_5	q2_5
966	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.870500069065616	1.04124244431187	0.724145140166862
966	homogeneous	heterogeneous	incorrect	flu	rSC	1.48220282032488	1.71648738918758	1.26857405182469
967	homogeneous	heterogeneous	incorrect	flu	alpha	0.00021052	0.000702479125	8.580535e-06
967	homogeneous	heterogeneous	incorrect	flu	beta	0.612432515802144	0.693727010305236	0.535438339723979
967	homogeneous	heterogeneous	incorrect	flu	pInf	0.457969234219395	0.500289638431411	0.414587347989781
967	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.783416637837734	0.944538013150655	0.654984487323353
967	homogeneous	heterogeneous	incorrect	flu	rSC	1.66246616903861	1.92597193479045	1.41665446135096
968	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003067265	0.000918134375	1.87070875e-05
968	homogeneous	heterogeneous	incorrect	flu	beta	0.544476139518696	0.627027545738839	0.47768714957071
968	homogeneous	heterogeneous	incorrect	flu	pInf	0.419854380776372	0.465822708260145	0.379783789300054
968	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.940455090895044	1.12798000806758	0.777688477014852
968	homogeneous	heterogeneous	incorrect	flu	rSC	1.65212385390448	1.90150895996924	1.42040436868822
969	homogeneous	heterogeneous	incorrect	flu	alpha	0.000277415	0.000891359375	1.92779375e-05
969	homogeneous	heterogeneous	incorrect	flu	beta	0.524362331956697	0.60146567788956	0.454775867057471
969	homogeneous	heterogeneous	incorrect	flu	pInf	0.408067299380507	0.451992151841151	0.365409815412248
969	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.08275027369403	1.29588360742264	0.906407393774121
969	homogeneous	heterogeneous	incorrect	flu	rSC	1.61068075812409	1.88781850905302	1.3818491391969
97	homogeneous	heterogeneous	incorrect	flu	alpha	0.000382201	0.00102804375	3.78308875e-05
97	homogeneous	heterogeneous	incorrect	flu	beta	0.538235098494504	0.618218327483758	0.466903767693233
97	homogeneous	heterogeneous	incorrect	flu	pInf	0.416222344823769	0.461096263189183	0.37305953914409
97	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.998297906280421	1.17697445970792	0.832431540294005
97	homogeneous	heterogeneous	incorrect	flu	rSC	1.71658643092138	1.99391857173209	1.47865805836353
970	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003345425	0.0009472565	2.39463375e-05
970	homogeneous	heterogeneous	incorrect	flu	beta	0.568115294117414	0.649078061431642	0.497371034591962
970	homogeneous	heterogeneous	incorrect	flu	pInf	0.433407706893213	0.477472706969084	0.391872694319838
970	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.895110904527909	1.07548567664445	0.736940775190039
970	homogeneous	heterogeneous	incorrect	flu	rSC	1.54543501825213	1.79441586612065	1.32294978909152
971	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003759755	0.000948093875	3.1617975e-05
971	homogeneous	heterogeneous	incorrect	flu	beta	0.527100014886905	0.60612198634259	0.454110797883396
971	homogeneous	heterogeneous	incorrect	flu	pInf	0.409685607175525	0.454537908442415	0.364987575442913
971	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.869372447197728	1.0542184611524	0.714677516490499
971	homogeneous	heterogeneous	incorrect	flu	rSC	1.76244218857972	2.08148230551089	1.50704331758634
972	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002224355	0.000739757875	8.6473925e-06
972	homogeneous	heterogeneous	incorrect	flu	beta	0.527310734585158	0.606050036434018	0.457667791771143
972	homogeneous	heterogeneous	incorrect	flu	pInf	0.409809984897165	0.454498669294414	0.36724234547255
972	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.960481016886003	1.15329475815589	0.795766420076245
972	homogeneous	heterogeneous	incorrect	flu	rSC	1.5345060573713	1.79466930602689	1.30265982883442
973	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001516315	0.00063443075	7.13372125e-06
973	homogeneous	heterogeneous	incorrect	flu	beta	0.595385129488385	0.675866032131179	0.521081731915079
973	homogeneous	heterogeneous	incorrect	flu	pInf	0.448649816085787	0.491284253437933	0.406122192504263
973	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.934138560793098	1.10659429425819	0.781247078635463
973	homogeneous	heterogeneous	incorrect	flu	rSC	1.43984645853595	1.66503614045713	1.24593475005329
974	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002974895	0.000823443875	2.604005e-05
974	homogeneous	heterogeneous	incorrect	flu	beta	0.503434690218178	0.574935521429438	0.437820043052499
974	homogeneous	heterogeneous	incorrect	flu	pInf	0.395549011648169	0.437258841750898	0.354558043965147
974	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.865433743477153	1.03873534960235	0.710008572106607
974	homogeneous	heterogeneous	incorrect	flu	rSC	1.91263650324778	2.25366782570431	1.62727079165848
975	homogeneous	heterogeneous	incorrect	flu	alpha	0.000208147	0.00075241725	8.599195e-06
975	homogeneous	heterogeneous	incorrect	flu	beta	0.574814664636716	0.65595986624192	0.496330258186559
975	homogeneous	heterogeneous	incorrect	flu	pInf	0.437190831572134	0.481056291861688	0.391238332009597
975	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.807434881248975	0.962188711958964	0.666889063107775
975	homogeneous	heterogeneous	incorrect	flu	rSC	1.58163907256211	1.8624020283266	1.35875806209227
976	homogeneous	heterogeneous	incorrect	flu	alpha	8.2368e-05	0.000411945	2.9470425e-06
976	homogeneous	heterogeneous	incorrect	flu	beta	0.579855808025369	0.657724089294244	0.50752026322867
976	homogeneous	heterogeneous	incorrect	flu	pInf	0.440020893436816	0.481971018420877	0.398013502296383
976	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.844241638977258	1.00658292654548	0.709697405372443
976	homogeneous	heterogeneous	incorrect	flu	rSC	1.64875160669171	1.91499252440719	1.42257504257381
977	homogeneous	heterogeneous	incorrect	flu	alpha	9.686725e-05	0.000421475875	3.90628375e-06
977	homogeneous	heterogeneous	incorrect	flu	beta	0.544672571673964	0.621885744771958	0.476765117517902
977	homogeneous	heterogeneous	incorrect	flu	pInf	0.419968328685851	0.463068897764578	0.379211634903299
977	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.97285728413866	1.16362079488	0.807843880777922
977	homogeneous	heterogeneous	incorrect	flu	rSC	1.47302740367679	1.71615238814308	1.26275807137383
978	homogeneous	heterogeneous	incorrect	flu	alpha	0.000195638	0.000674165625	1.0241075e-05
978	homogeneous	heterogeneous	incorrect	flu	beta	0.567369540900471	0.6483050649048	0.48858723864099
978	homogeneous	heterogeneous	incorrect	flu	pInf	0.43298501145884	0.477068636686381	0.386507497248633
978	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.913250368817132	1.09897602300054	0.747515354320297
978	homogeneous	heterogeneous	incorrect	flu	rSC	1.5770234000144	1.85322485909827	1.35210127833414
979	homogeneous	heterogeneous	incorrect	flu	alpha	0.000152596	0.000567495375	7.96511375e-06
979	homogeneous	heterogeneous	incorrect	flu	beta	0.571727442237764	0.651034632923384	0.499866892572744
979	homogeneous	heterogeneous	incorrect	flu	pInf	0.435450630430547	0.478494068403763	0.393388598483381
979	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.823865772420376	0.98334948283249	0.683988181058764
979	homogeneous	heterogeneous	incorrect	flu	rSC	1.50137413268255	1.75902118310027	1.28342359242343
98	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001236875	0.000484073125	5.93791125e-06
98	homogeneous	heterogeneous	incorrect	flu	beta	0.563914355169578	0.642567202043844	0.48780801306323
98	homogeneous	heterogeneous	incorrect	flu	pInf	0.43102248069213	0.474059504774369	0.38602925509379
98	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.972914081438374	1.1656414821092	0.808342091164935
98	homogeneous	heterogeneous	incorrect	flu	rSC	1.54513773686273	1.81310070654512	1.33076734060744
980	homogeneous	heterogeneous	incorrect	flu	alpha	9.14262e-05	0.00047022975	3.34503375e-06
980	homogeneous	heterogeneous	incorrect	flu	beta	0.545726021384478	0.625152968578897	0.477932562626533
980	homogeneous	heterogeneous	incorrect	flu	pInf	0.420579041330002	0.464820441232506	0.379935988861041
980	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.960098321235924	1.15128040373975	0.800608469359564
980	homogeneous	heterogeneous	incorrect	flu	rSC	1.57479076827288	1.84218558822243	1.3452810917003
981	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002448755	0.000787037375	1.66709125e-05
981	homogeneous	heterogeneous	incorrect	flu	beta	0.564358843337044	0.646276012500538	0.488620004383054
981	homogeneous	heterogeneous	incorrect	flu	pInf	0.431275325656863	0.476006505064473	0.386527596208005
981	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.909037198684049	1.08679645806841	0.755575923844952
981	homogeneous	heterogeneous	incorrect	flu	rSC	1.48557396801993	1.74066681384085	1.26149027773442
982	homogeneous	heterogeneous	incorrect	flu	alpha	0.000232139	0.000793112625	1.24452125e-05
982	homogeneous	heterogeneous	incorrect	flu	beta	0.560785797236121	0.638840038828224	0.491396285489952
982	homogeneous	heterogeneous	incorrect	flu	pInf	0.429239614277893	0.472095581194476	0.388228408279333
982	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.00044870280486	1.18763170325609	0.841199424324555
982	homogeneous	heterogeneous	incorrect	flu	rSC	1.59133930834445	1.83931325405381	1.36631845608842
983	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001230605	0.0005246155	4.16015125e-06
983	homogeneous	heterogeneous	incorrect	flu	beta	0.544950000385156	0.617829535413977	0.468488135256999
983	homogeneous	heterogeneous	incorrect	flu	pInf	0.420129223872684	0.4608866966897	0.374052097528363
983	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.93065677608599	1.13212315594944	0.766820457626233
983	homogeneous	heterogeneous	incorrect	flu	rSC	1.4271188302487	1.68013060716039	1.23601745131454
984	homogeneous	heterogeneous	incorrect	flu	alpha	0.000253159	0.00084735775	9.9100125e-06
984	homogeneous	heterogeneous	incorrect	flu	beta	0.61867296722556	0.710612841023342	0.542623701759396
984	homogeneous	heterogeneous	incorrect	flu	pInf	0.461341218588617	0.508656993646748	0.418778701112707
984	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.860514847322709	1.03096755920075	0.715614090302889
984	homogeneous	heterogeneous	incorrect	flu	rSC	1.46163145323073	1.7014081957559	1.25938178437743
985	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001650015	0.000607527875	9.46461875e-06
985	homogeneous	heterogeneous	incorrect	flu	beta	0.553487635344106	0.630328990029634	0.486574997926393
985	homogeneous	heterogeneous	incorrect	flu	pInf	0.425058875347454	0.467583360980739	0.38527174375219
985	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.913312907872552	1.09423570567734	0.766068595888427
985	homogeneous	heterogeneous	incorrect	flu	rSC	1.57163761771154	1.84075168183052	1.34452240250527
986	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002796905	0.000913937	1.051495e-05
986	homogeneous	heterogeneous	incorrect	flu	beta	0.555889318489401	0.629546565244671	0.478596353542752
986	homogeneous	heterogeneous	incorrect	flu	pInf	0.42643804491576	0.467166648399798	0.380347427480902
986	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.02612988742039	1.22535808785275	0.853209067026662
986	homogeneous	heterogeneous	incorrect	flu	rSC	1.61686585107515	1.88583572739508	1.39206405474925
987	homogeneous	heterogeneous	incorrect	flu	alpha	0.0004598475	0.001119545	7.3966875e-05
987	homogeneous	heterogeneous	incorrect	flu	beta	0.546823221919298	0.624548416261821	0.471714773358556
987	homogeneous	heterogeneous	incorrect	flu	pInf	0.421214433335049	0.464496785414073	0.376068528431732
987	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.891595376204098	1.0687778601939	0.748573738310166
987	homogeneous	heterogeneous	incorrect	flu	rSC	1.5644849403637	1.85757596231623	1.34154951337215
988	homogeneous	heterogeneous	incorrect	flu	alpha	0.000172574	0.0006769835	7.11695625e-06
988	homogeneous	heterogeneous	incorrect	flu	beta	0.541405045332918	0.616402977146755	0.469595474924456
988	homogeneous	heterogeneous	incorrect	flu	pInf	0.418069960216181	0.460117078528033	0.374744849339214
988	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.942338334704275	1.10989996963262	0.788153298074137
988	homogeneous	heterogeneous	incorrect	flu	rSC	1.68129816574553	1.95199368564725	1.43810607825218
989	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001560345	0.000658500625	7.1048925e-06
989	homogeneous	heterogeneous	incorrect	flu	beta	0.575672411142885	0.650433136338922	0.502352747299352
989	homogeneous	heterogeneous	incorrect	flu	pInf	0.437673372298106	0.478180291181656	0.394894651047364
989	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.875683608714527	1.04721774903009	0.727358700869227
989	homogeneous	heterogeneous	incorrect	flu	rSC	1.54731696486671	1.78131309574914	1.33469590867644
99	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002979955	0.000873290875	2.6302425e-05
99	homogeneous	heterogeneous	incorrect	flu	beta	0.590456922332739	0.671830890397657	0.516848223615437
99	homogeneous	heterogeneous	incorrect	flu	pInf	0.445925941916179	0.489227431886336	0.403602698253995
99	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.819081340373967	0.977849289145763	0.672003909522023
99	homogeneous	heterogeneous	incorrect	flu	rSC	1.6895074207482	1.95248005838064	1.45016574004294
990	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003227535	0.000859343	3.16079625e-05
990	homogeneous	heterogeneous	incorrect	flu	beta	0.494356343769452	0.571420084317865	0.427732773274595
990	homogeneous	heterogeneous	incorrect	flu	pInf	0.390036612052497	0.435277081309053	0.348014377237974
990	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.860459327515579	1.0401697779983	0.704084660980102
990	homogeneous	heterogeneous	incorrect	flu	rSC	1.93399096436146	2.24768810892972	1.64543253728437
991	homogeneous	heterogeneous	incorrect	flu	alpha	0.000229509	0.000784455125	1.23268125e-05
991	homogeneous	heterogeneous	incorrect	flu	beta	0.565926873651195	0.639159357981188	0.48714895228481
991	homogeneous	heterogeneous	incorrect	flu	pInf	0.432166407063978	0.472264122485613	0.385624473652735
991	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.915667063455727	1.09668349509328	0.766708987159331
991	homogeneous	heterogeneous	incorrect	flu	rSC	1.60589169727864	1.86114791085143	1.38421556135952
992	homogeneous	heterogeneous	incorrect	flu	alpha	0.000535589	0.00117476125	8.55869125e-05
992	homogeneous	heterogeneous	incorrect	flu	beta	0.53562271100717	0.614240140270143	0.464843582971903
992	homogeneous	heterogeneous	incorrect	flu	pInf	0.414695298936789	0.458948136293844	0.371766591216286
992	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.99002549609183	1.18696967213074	0.825024683204409
992	homogeneous	heterogeneous	incorrect	flu	rSC	1.55431193330852	1.80474597920553	1.34204468472898
993	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001376645	0.000591585125	5.9940125e-06
993	homogeneous	heterogeneous	incorrect	flu	beta	0.562035857015073	0.636201074270076	0.491093515898394
993	homogeneous	heterogeneous	incorrect	flu	pInf	0.429952653025316	0.470700620840986	0.388043155384164
993	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.983787189536039	1.16266701870475	0.81047544400346
993	homogeneous	heterogeneous	incorrect	flu	rSC	1.52216037199816	1.77779913501232	1.30505755858285
994	homogeneous	heterogeneous	incorrect	flu	alpha	0.0007235165	0.0014157975	0.000218488625
994	homogeneous	heterogeneous	incorrect	flu	beta	0.494043095315102	0.570269800677397	0.419147605682233
994	homogeneous	heterogeneous	incorrect	flu	pInf	0.389845512275432	0.434627117941015	0.342392878335647
994	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.869138206028243	1.05433584096962	0.714779860592311
994	homogeneous	heterogeneous	incorrect	flu	rSC	1.64397704450426	1.95321242967658	1.40258485228995
995	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001955825	0.00072047025	6.75937125e-06
995	homogeneous	heterogeneous	incorrect	flu	beta	0.556389570378087	0.636132900777671	0.484169089572988
995	homogeneous	heterogeneous	incorrect	flu	pInf	0.42672489853064	0.470664529853166	0.383791001400453
995	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.977330822111924	1.17877973681489	0.824220807715139
995	homogeneous	heterogeneous	incorrect	flu	rSC	1.54204144704868	1.80361394646604	1.32567755260464
996	homogeneous	heterogeneous	incorrect	flu	alpha	0.00025797	0.000798115625	1.55139375e-05
996	homogeneous	heterogeneous	incorrect	flu	beta	0.535913307354571	0.61193659692847	0.463243533403298
996	homogeneous	heterogeneous	incorrect	flu	pInf	0.41486536150166	0.457700363884492	0.370760616758627
996	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.868805957336987	1.04173003707223	0.722811298276218
996	homogeneous	heterogeneous	incorrect	flu	rSC	1.60941832424033	1.88767574906878	1.37698303235853
997	homogeneous	heterogeneous	incorrect	flu	alpha	0.000275612	0.00083936475	1.774205e-05
997	homogeneous	heterogeneous	incorrect	flu	beta	0.593864985357352	0.680709899776269	0.519566888408633
997	homogeneous	heterogeneous	incorrect	flu	pInf	0.44781104710878	0.493742404564022	0.405221901234528
997	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.836169341073405	1.0082830736439	0.695025450844807
997	homogeneous	heterogeneous	incorrect	flu	rSC	1.63545136033282	1.89601720302575	1.40083536420194
998	homogeneous	heterogeneous	incorrect	flu	alpha	0.000186373	0.00068507925	8.78316e-06
998	homogeneous	heterogeneous	incorrect	flu	beta	0.632142721245819	0.717625493554295	0.546309158142293
998	homogeneous	heterogeneous	incorrect	flu	pInf	0.468548172165854	0.512090574276104	0.420916824305274
998	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.7164093568945	0.867730826937579	0.588246260365739
998	homogeneous	heterogeneous	incorrect	flu	rSC	1.48652800249373	1.74280627802618	1.27537300420962
999	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001858885	0.000678161	1.03326e-05
